date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,temperature,rain_p_h,clouds_all,weather_type,weather_description,traffic_volume
2013-04-20 03:00:00,None,130,80,3,10,7,272.58,0.0,90,Mist,mist,425
2013-04-20 04:00:00,None,120,60,3,40,9,272.47,0.0,90,Mist,mist,390
2013-04-20 05:00:00,None,231,36,2,40,7,272.16,0.0,90,Mist,mist,743
2013-04-20 06:00:00,None,119,28,3,0,8,271.98,0.0,90,Mist,mist,1421
2013-04-20 07:00:00,None,117,21,1,240,3,271.81,0.0,90,Mist,mist,2150
2013-04-20 08:00:00,None,213,20,2,210,6,271.77,0.0,90,Snow,heavy snow,3197
2013-04-20 09:00:00,None,204,18,2,250,9,271.86,0.0,90,Haze,haze,3745
2013-04-20 10:00:00,None,18,30,0,0,1,272.04,0.0,90,Haze,haze,4079
2013-04-20 11:00:00,None,225,23,0,0,6,272.4,0.0,90,Snow,heavy snow,4619
2013-04-20 12:00:00,None,270,58,3,180,7,272.96,0.0,90,Snow,heavy snow,5035
2013-04-20 13:00:00,None,122,47,3,190,4,273.42,0.0,90,Snow,heavy snow,4950
2013-04-20 14:00:00,None,126,47,2,250,5,274.29,0.0,75,Clouds,broken clouds,5053
2013-04-20 15:00:00,None,56,58,11,350,4,274.77,0.0,40,Clouds,scattered clouds,4808
2013-04-20 16:00:00,None,288,57,9,330,8,275.2,0.0,40,Clouds,scattered clouds,4904
2013-04-20 17:00:00,None,107,52,7,320,8,275.51,0.0,75,Clouds,broken clouds,4545
2013-04-20 18:00:00,None,102,56,6,320,3,275.58,0.0,40,Clouds,scattered clouds,4285
2013-04-20 19:00:00,None,261,60,5,310,4,275.41,0.0,40,Clouds,scattered clouds,3595
2013-04-20 20:00:00,None,172,60,4,320,7,274.91,0.0,40,Clouds,scattered clouds,3142
2013-04-20 21:00:00,None,167,56,5,310,3,273.62,0.0,20,Clouds,few clouds,3794
2013-04-20 22:00:00,None,76,56,6,300,5,272.77,0.0,1,Clear,sky is clear,3416
2013-04-21 00:00:00,None,147,60,9,300,9,271.12,0.0,1,Clear,sky is clear,1351
2013-04-21 01:00:00,None,299,48,7,310,2,270.37,0.0,0,Clear,sky is clear,887
2013-04-21 02:00:00,None,74,34,9,300,5,269.63,0.0,0,Clear,sky is clear,648
2013-04-21 03:00:00,None,271,29,11,330,7,268.95,0.0,0,Clear,sky is clear,356
2013-04-21 04:00:00,None,207,29,9,320,3,268.21,0.0,1,Clear,sky is clear,273
2013-04-21 05:00:00,None,180,31,10,300,4,267.55,0.0,1,Clear,sky is clear,455
2013-04-21 06:00:00,None,25,31,10,330,5,266.92,0.0,1,Clear,sky is clear,784
2013-04-21 07:00:00,None,200,29,8,300,7,266.66,0.0,1,Clear,sky is clear,1125
2013-04-21 08:00:00,None,34,27,7,320,8,268.08,0.0,1,Clear,sky is clear,1677
2013-04-21 09:00:00,None,259,31,8,310,8,270.0,0.0,1,Clear,sky is clear,2510
2013-04-21 10:00:00,None,36,29,6,320,8,271.85,0.0,1,Clear,sky is clear,3263
2013-04-21 11:00:00,None,179,31,6,330,3,273.63,0.0,1,Clear,sky is clear,3485
2013-04-21 12:00:00,None,126,42,5,350,9,275.13,0.0,1,Clear,sky is clear,4084
2013-04-21 13:00:00,None,64,45,3,330,4,276.03,0.0,1,Clear,sky is clear,4268
2013-04-21 14:00:00,None,35,55,3,330,8,276.63,0.0,1,Clear,sky is clear,4271
2013-04-21 15:00:00,None,281,59,2,310,4,277.06,0.0,1,Clear,sky is clear,4542
2013-04-21 16:00:00,None,117,59,3,320,9,277.46,0.0,1,Clear,sky is clear,4358
2013-04-21 17:00:00,None,99,64,2,300,1,277.39,0.0,1,Clear,sky is clear,4401
2013-04-21 18:00:00,None,131,69,2,290,9,277.22,0.0,1,Clear,sky is clear,3490
2013-04-21 19:00:00,None,252,69,2,290,3,276.66,0.0,1,Clear,sky is clear,4079
2013-04-21 20:00:00,None,278,59,3,310,5,275.73,0.0,1,Clear,sky is clear,3310
2013-04-21 21:00:00,None,261,64,3,320,6,274.49,0.0,1,Clear,sky is clear,2237
2013-04-21 22:00:00,None,84,55,3,320,2,273.65,0.0,1,Clear,sky is clear,1606
2013-04-21 23:00:00,None,121,44,3,350,2,273.42,0.0,40,Clouds,scattered clouds,960
2013-04-22 00:00:00,None,160,39,4,310,4,273.76,0.0,90,Clouds,overcast clouds,506
2013-04-22 01:00:00,None,279,31,6,340,6,274.04,0.0,90,Clouds,overcast clouds,296
2013-04-22 02:00:00,None,107,26,3,340,7,274.32,0.0,90,Clouds,overcast clouds,278
2013-04-22 03:00:00,None,177,23,3,320,7,274.29,0.0,90,Mist,mist,301
2013-04-22 04:00:00,None,255,19,4,280,2,273.78,0.0,90,Mist,mist,770
2013-04-22 05:00:00,None,285,17,4,320,2,273.58,0.0,90,Mist,mist,2617
2013-04-22 06:00:00,None,55,22,3,300,4,273.81,0.0,90,Rain,light rain,5657
2013-04-22 07:00:00,None,27,25,2,290,1,274.04,0.0,90,Snow,heavy snow,7062
2013-04-22 08:00:00,None,255,31,0,0,4,274.6,0.0,90,Snow,heavy snow,6112
2013-04-22 09:00:00,None,229,42,0,0,7,274.97,0.0,90,Rain,light rain,5055
2013-04-22 10:00:00,None,185,52,0,0,4,275.57,0.0,90,Rain,light rain,4426
2013-04-22 11:00:00,None,243,74,0,0,9,276.69,0.0,75,Clouds,broken clouds,4546
2013-04-22 12:00:00,None,158,69,0,0,4,278.0,0.0,90,Clouds,overcast clouds,4815
2013-04-22 13:00:00,None,107,80,0,0,6,279.45,0.0,90,Clouds,overcast clouds,4907
2013-04-22 14:00:00,None,14,80,0,0,5,280.36,0.0,90,Clouds,overcast clouds,5183
2013-04-22 15:00:00,None,168,86,1,60,6,280.99,0.0,90,Clouds,overcast clouds,5728
2013-04-22 16:00:00,None,96,52,1,110,1,281.35,0.0,75,Rain,light rain,5768
2013-04-22 17:00:00,None,129,48,1,130,2,281.68,0.0,90,Rain,moderate rain,5376
2013-04-22 18:00:00,None,103,25,5,160,2,281.11,0.0,90,Rain,moderate rain,3780
2013-04-22 19:00:00,None,144,28,6,140,2,281.07,0.0,90,Fog,fog,2422
2013-04-22 20:00:00,None,207,30,9,160,8,281.01,0.0,90,Mist,mist,2063
2013-04-22 21:00:00,None,215,31,4,130,9,280.6,0.0,90,Clouds,overcast clouds,1627
2013-04-22 22:00:00,None,20,40,5,140,7,279.66,0.0,90,Clouds,overcast clouds,1134
2013-04-22 23:00:00,None,139,40,5,140,6,278.21,0.0,90,Mist,mist,830
2013-04-23 00:00:00,None,232,45,5,140,5,277.34,0.0,90,Clouds,overcast clouds,460
2013-04-23 01:00:00,None,119,55,3,150,1,276.99,0.0,90,Mist,mist,274
2013-04-23 02:00:00,None,36,55,3,160,4,276.4,0.0,90,Mist,mist,240
2013-04-23 03:00:00,None,203,59,1,160,8,275.95,0.0,90,Mist,mist,329
2013-04-23 04:00:00,None,25,67,0,0,8,275.67,0.0,90,Mist,mist,797
2013-04-23 05:00:00,None,82,55,0,0,3,275.49,0.0,90,Clouds,overcast clouds,2580
2013-04-23 06:00:00,None,125,71,0,0,5,275.17,0.0,90,Clouds,overcast clouds,5461
2013-04-23 07:00:00,None,210,81,0,0,4,275.13,0.0,90,Clouds,overcast clouds,6078
2013-04-23 08:00:00,None,142,93,0,0,2,275.38,0.0,75,Clouds,broken clouds,5022
2013-04-23 09:00:00,None,173,67,2,210,2,276.07,0.0,90,Clouds,overcast clouds,4820
2013-04-23 10:00:00,None,16,54,0,0,7,276.76,0.0,75,Clouds,broken clouds,4361
2013-04-23 11:00:00,None,70,45,2,140,2,277.9,0.0,75,Clouds,broken clouds,4619
2013-04-23 12:00:00,None,129,40,0,0,4,278.55,0.0,75,Clouds,broken clouds,4862
2013-04-23 13:00:00,None,40,40,0,0,9,278.7,0.0,90,Clouds,overcast clouds,4615
2013-04-23 14:00:00,None,57,43,7,80,4,278.1,0.0,90,Clouds,overcast clouds,5115
2013-04-23 15:00:00,None,93,23,0,0,4,277.12,0.0,90,Snow,heavy snow,5544
2013-04-23 16:00:00,None,284,14,7,300,1,276.33,0.0,90,Snow,heavy snow,6519
2013-04-23 17:00:00,None,27,19,6,300,4,275.15,0.0,90,Snow,light rain and snow,6345
2013-04-23 18:00:00,None,234,52,6,290,1,273.89,0.0,90,Fog,fog,4641
2013-04-23 19:00:00,None,288,76,1,260,1,273.61,0.0,90,Mist,mist,3181
2013-04-23 20:00:00,None,87,58,0,0,5,273.41,0.0,90,Fog,fog,2904
2013-04-23 21:00:00,None,124,45,1,210,8,273.34,0.0,90,Mist,mist,3923
2013-04-23 22:00:00,None,88,29,4,210,3,273.26,0.0,90,Fog,fog,2846
2013-04-23 23:00:00,None,52,26,3,240,2,273.2,0.0,90,Mist,mist,1179
2013-04-24 00:00:00,None,216,46,1,210,5,273.16,0.0,90,Mist,mist,555
2013-04-24 01:00:00,None,268,46,2,200,2,273.08,0.0,90,Mist,mist,362
2013-04-24 02:00:00,None,128,48,2,220,5,272.86,0.0,90,Mist,mist,276
2013-04-24 03:00:00,None,151,55,1,270,2,272.73,0.0,90,Mist,mist,340
2013-04-24 04:00:00,None,136,71,0,0,7,272.37,0.0,90,Mist,mist,759
2013-04-24 05:00:00,None,234,71,0,0,6,272.0,0.0,75,Snow,heavy snow,2615
2013-04-24 06:00:00,None,238,81,0,0,5,271.68,0.0,90,Clouds,overcast clouds,5994
2013-04-24 08:00:00,None,250,51,2,20,9,271.21,0.0,75,Clouds,broken clouds,6606
2013-04-24 09:00:00,None,266,42,2,40,9,272.24,0.0,40,Clouds,scattered clouds,5220
2013-04-24 10:00:00,None,254,32,4,60,3,273.06,0.0,20,Clouds,few clouds,4675
2013-04-24 11:00:00,None,185,31,4,50,5,273.91,0.0,1,Clear,sky is clear,4899
2013-04-24 12:00:00,None,19,27,4,40,3,275.19,0.0,40,Clouds,scattered clouds,5149
2013-04-24 13:00:00,None,92,23,5,60,9,275.68,0.0,1,Clear,sky is clear,5086
2013-04-24 14:00:00,None,148,21,3,50,3,276.77,0.0,40,Clouds,scattered clouds,5413
2013-04-24 15:00:00,None,128,20,2,65,5,277.51,0.0,75,Clouds,broken clouds,6073
2013-04-24 16:00:00,None,136,19,1,80,5,277.81,0.0,40,Clouds,scattered clouds,6725
2013-04-24 17:00:00,None,108,19,3,60,7,278.07,0.0,40,Clouds,scattered clouds,6454
2013-04-24 18:00:00,None,75,21,3,40,5,278.16,0.0,20,Clouds,few clouds,4606
2013-04-24 19:00:00,None,268,22,4,60,2,277.86,0.0,5,Clear,sky is clear,3266
2013-04-24 20:00:00,None,152,23,3,70,7,276.56,0.0,1,Clear,sky is clear,2963
2013-04-24 21:00:00,None,68,27,2,50,1,274.92,0.0,1,Clear,sky is clear,2705
2013-04-24 22:00:00,None,253,24,6,50,8,274.07,0.0,1,Clear,sky is clear,1751
2013-04-24 23:00:00,None,201,24,7,70,3,273.24,0.0,1,Clear,sky is clear,1009
2013-04-25 00:00:00,None,139,19,5,70,1,272.55,0.0,1,Clear,sky is clear,571
2013-04-25 01:00:00,None,167,24,4,70,9,271.85,0.0,1,Clear,sky is clear,350
2013-04-25 02:00:00,None,175,32,3,90,7,271.29,0.0,1,Clear,sky is clear,276
2013-04-25 03:00:00,None,270,32,5,90,4,270.58,0.0,1,Clear,sky is clear,314
2013-04-25 04:00:00,None,142,42,4,90,9,270.26,0.0,1,Clear,sky is clear,733
2013-04-25 05:00:00,None,21,52,4,140,2,270.11,0.0,1,Clear,sky is clear,2720
2013-04-25 06:00:00,None,141,63,6,110,6,270.08,0.0,20,Clouds,few clouds,5924
2013-04-25 07:00:00,None,162,87,4,100,7,270.48,0.0,1,Clear,sky is clear,6766
2013-04-25 08:00:00,None,291,93,3,80,9,272.21,0.0,1,Clear,sky is clear,6470
2013-04-25 09:00:00,None,64,87,2,80,2,274.34,0.0,1,Clear,sky is clear,5236
2013-04-25 10:00:00,None,265,76,4,80,2,276.58,0.0,1,Clear,sky is clear,4604
2013-04-25 11:00:00,None,135,72,5,100,4,278.87,0.0,20,Clouds,few clouds,5014
2013-04-25 12:00:00,None,55,67,4,80,9,280.6,0.0,40,Clouds,scattered clouds,5287
2013-04-25 13:00:00,None,183,72,4,90,2,281.49,0.0,75,Clouds,broken clouds,5213
2013-04-25 14:00:00,None,30,87,4,100,5,282.69,0.0,40,Clouds,scattered clouds,5738
2013-04-25 15:00:00,None,264,87,3,110,6,282.76,0.0,90,Clouds,overcast clouds,6527
2013-04-25 16:00:00,None,277,93,4,100,9,282.08,0.0,75,Rain,light rain,6813
2013-04-25 17:00:00,None,110,87,6,90,8,281.36,0.0,90,Clouds,overcast clouds,6598
2013-04-25 18:00:00,None,150,87,3,90,6,278.63,0.0,90,Rain,light rain,5020
2013-04-25 19:00:00,None,42,87,5,90,5,277.49,0.0,90,Clouds,overcast clouds,3651
2013-04-25 20:00:00,None,245,93,5,100,2,276.39,0.0,90,Rain,light rain,3271
2013-04-25 21:00:00,None,207,87,4,100,7,275.56,0.0,75,Rain,light rain,2980
2013-04-25 22:00:00,None,244,87,4,110,3,275.36,0.0,75,Clouds,broken clouds,2331
2013-04-25 23:00:00,None,129,87,3,100,4,275.42,0.0,75,Clouds,broken clouds,1267
2013-04-26 00:00:00,None,46,87,4,110,3,275.24,0.0,75,Snow,heavy snow,736
2013-04-26 01:00:00,None,153,87,2,110,1,274.79,0.0,90,Clouds,overcast clouds,429
2013-04-26 02:00:00,None,54,87,3,120,5,274.51,0.0,90,Clouds,overcast clouds,329
2013-04-26 03:00:00,None,208,87,0,0,2,274.39,0.0,90,Clouds,overcast clouds,296
2013-04-26 04:00:00,None,247,93,3,60,1,273.97,0.0,90,Clouds,overcast clouds,728
2013-04-26 05:00:00,None,138,100,6,80,3,273.75,0.0,90,Clouds,overcast clouds,2473
2013-04-26 06:00:00,None,190,100,4,100,1,273.27,0.0,40,Clouds,scattered clouds,5332
2013-04-26 07:00:00,None,37,93,0,0,3,273.19,0.0,40,Clouds,scattered clouds,7009
2013-04-26 09:00:00,None,76,100,6,150,5,274.89,0.0,75,Clouds,broken clouds,5645
2013-04-26 10:00:00,None,251,100,3,120,9,275.6,0.0,75,Clouds,broken clouds,5217
2013-04-26 11:00:00,None,253,93,7,150,3,276.55,0.0,75,Clouds,broken clouds,5594
2013-04-26 12:00:00,None,176,68,5,170,8,278.03,0.0,40,Clouds,scattered clouds,5703
2013-04-26 13:00:00,None,275,69,4,140,5,279.31,0.0,20,Clouds,few clouds,5475
2013-04-26 14:00:00,None,60,61,3,150,1,280.63,0.0,20,Clouds,few clouds,6189
2013-04-26 15:00:00,None,118,61,4,140,2,281.8,0.0,40,Clouds,scattered clouds,6539
2013-04-26 16:00:00,None,143,57,3,150,3,282.58,0.0,20,Clouds,few clouds,6610
2013-04-26 17:00:00,None,176,54,2,140,7,283.03,0.0,40,Clouds,scattered clouds,6174
2013-04-26 18:00:00,None,89,61,2,130,5,283.19,0.0,40,Clouds,scattered clouds,5232
2013-04-26 19:00:00,None,108,69,2,110,7,282.75,0.0,75,Clouds,broken clouds,3919
2013-04-26 20:00:00,None,162,78,2,80,5,281.7,0.0,75,Clouds,broken clouds,3508
2013-04-26 21:00:00,None,298,78,2,90,7,281.01,0.0,90,Clouds,overcast clouds,4489
2013-04-26 22:00:00,None,92,78,2,130,4,280.52,0.0,90,Clouds,overcast clouds,3611
2013-04-26 23:00:00,None,111,78,3,120,6,280.34,0.0,90,Clouds,overcast clouds,2158
2013-04-27 00:00:00,None,240,77,3,140,3,280.31,0.0,75,Clouds,broken clouds,1270
2013-04-27 01:00:00,None,261,73,4,140,2,280.41,0.0,75,Thunderstorm,proximity thunderstorm,753
2013-04-27 02:00:00,None,34,73,3,140,8,280.5,0.0,75,Clouds,broken clouds,600
2013-04-27 03:00:00,None,109,77,3,110,7,281.03,0.0,90,Drizzle,light intensity drizzle,383
2013-04-27 04:00:00,None,128,88,2,170,3,281.14,0.0,90,Rain,light rain,371
2013-04-27 05:00:00,None,160,93,10,60,6,280.9,0.0,90,Clouds,overcast clouds,684
2013-04-27 06:00:00,None,89,82,4,180,4,280.88,0.0,75,Clouds,broken clouds,1400
2013-04-27 07:00:00,None,159,83,4,200,9,280.91,0.0,40,Clouds,scattered clouds,2381
2013-04-27 08:00:00,None,135,83,4,130,4,282.57,0.0,20,Clouds,few clouds,3535
2013-04-27 09:00:00,None,298,69,6,140,2,285.27,0.0,1,Clear,sky is clear,4332
2013-04-27 10:00:00,None,50,65,5,160,3,286.61,0.0,1,Clear,sky is clear,4575
2013-04-27 11:00:00,None,199,57,6,160,4,288.86,0.0,20,Clouds,few clouds,4927
2013-04-27 12:00:00,None,72,77,5,240,7,289.7,0.0,1,Clear,sky is clear,5385
2013-04-27 13:00:00,None,214,80,4,220,5,290.97,0.0,1,Clear,sky is clear,5426
2013-04-27 14:00:00,None,213,83,3,200,4,292.59,0.0,1,Clear,sky is clear,5361
2013-04-27 15:00:00,None,188,93,3,80,2,293.41,0.0,1,Clear,sky is clear,4749
2013-04-27 16:00:00,None,114,88,2,150,8,294.13,0.0,1,Clear,sky is clear,4797
2013-04-27 17:00:00,None,95,88,2,120,9,294.61,0.0,1,Clear,sky is clear,4393
2013-04-27 18:00:00,None,260,93,1,140,4,294.47,0.0,1,Clear,sky is clear,4036
2013-04-27 19:00:00,None,13,93,1,100,3,294.04,0.0,1,Clear,sky is clear,3582
2013-04-27 20:00:00,None,193,100,0,0,8,292.83,0.0,1,Clear,sky is clear,3335
2013-04-27 21:00:00,None,190,93,2,60,5,289.38,0.0,1,Clear,sky is clear,3075
2013-04-27 22:00:00,None,25,93,3,80,2,287.88,0.0,1,Clear,sky is clear,2853
2013-04-27 23:00:00,None,103,93,2,80,9,286.26,0.0,1,Clear,sky is clear,2265
2013-04-28 00:00:00,None,288,93,2,150,2,285.08,0.0,1,Clear,sky is clear,1446
2013-04-28 01:00:00,None,165,93,3,140,5,283.88,0.0,1,Clear,sky is clear,819
2013-04-28 02:00:00,None,25,93,1,120,4,281.4,0.0,1,Clear,sky is clear,604
2013-04-28 03:00:00,None,50,93,1,140,1,280.41,0.0,1,Clear,sky is clear,390
2013-04-28 04:00:00,None,146,93,4,140,6,279.36,0.0,1,Clear,sky is clear,284
2013-04-28 05:00:00,None,267,88,4,160,5,278.42,0.0,1,Clear,sky is clear,493
2013-04-28 06:00:00,None,52,88,5,170,5,277.85,0.0,20,Clouds,few clouds,878
2013-04-28 07:00:00,None,75,72,4,180,9,277.64,0.0,1,Clear,sky is clear,1320
2013-04-28 08:00:00,None,217,68,4,160,4,280.22,0.0,1,Clear,sky is clear,2076
2013-04-28 09:00:00,None,254,64,6,150,3,284.48,0.0,40,Clouds,scattered clouds,3076
2013-04-28 10:00:00,None,252,64,8,150,9,288.12,0.0,1,Clear,sky is clear,3918
2013-04-28 11:00:00,None,86,88,4,170,3,290.23,0.0,1,Clear,sky is clear,4361
2013-04-28 12:00:00,None,228,88,4,180,9,292.58,0.0,1,Clear,sky is clear,5034
2013-04-28 13:00:00,None,232,72,3,180,6,293.69,0.0,1,Clear,sky is clear,4612
2013-04-28 14:00:00,None,30,77,5,210,3,295.0,0.0,1,Clear,sky is clear,4546
2013-04-28 15:00:00,None,156,64,3,170,6,295.56,0.0,1,Clear,sky is clear,4425
2013-04-28 16:00:00,None,86,64,3,160,7,295.89,0.0,1,Clear,sky is clear,4475
2013-04-28 17:00:00,None,44,64,2,140,3,296.15,0.0,1,Clear,sky is clear,4252
2013-04-28 18:00:00,None,135,68,3,120,7,295.92,0.0,1,Clear,sky is clear,3909
2013-04-28 19:00:00,None,241,77,2,90,2,295.48,0.0,1,Clear,sky is clear,2967
2013-04-28 20:00:00,None,96,88,0,0,3,294.06,0.0,1,Clear,sky is clear,2697
2013-04-28 21:00:00,None,197,87,3,80,1,291.82,0.0,1,Clear,sky is clear,2353
2013-04-28 22:00:00,None,54,93,0,0,1,290.32,0.0,1,Clear,sky is clear,2288
2013-04-28 23:00:00,None,81,93,2,60,7,289.48,0.0,1,Clear,sky is clear,2372
2013-04-29 00:00:00,None,225,93,2,30,6,288.53,0.0,1,Clear,sky is clear,578
2013-04-29 01:00:00,None,107,100,2,60,9,287.77,0.0,1,Clear,sky is clear,383
2013-04-29 02:00:00,None,280,100,3,60,9,286.75,0.0,1,Clear,sky is clear,267
2013-04-29 03:00:00,None,100,93,2,30,8,285.89,0.0,1,Clear,sky is clear,274
2013-04-29 04:00:00,None,151,87,3,90,2,285.29,0.0,1,Clear,sky is clear,749
2013-04-29 05:00:00,None,126,82,2,90,6,284.73,0.0,1,Clear,sky is clear,2608
2013-04-29 06:00:00,None,11,88,2,100,4,284.25,0.0,1,Clear,sky is clear,5783
2013-04-29 07:00:00,None,52,87,5,30,7,283.86,0.0,1,Clear,sky is clear,6851
2013-04-29 08:00:00,None,80,82,5,340,8,284.86,0.0,1,Clear,sky is clear,6387
2013-04-29 09:00:00,None,153,87,4,40,5,286.96,0.0,1,Clear,sky is clear,5104
2013-04-29 10:00:00,None,255,82,3,350,4,289.51,0.0,1,Clear,sky is clear,4378
2013-04-29 11:00:00,None,293,87,3,350,2,291.77,0.0,1,Clear,sky is clear,4641
2013-04-29 12:00:00,None,223,93,3,350,9,293.76,0.0,1,Clear,sky is clear,4889
2013-04-29 13:00:00,None,116,87,3,10,6,295.26,0.0,1,Clear,sky is clear,4845
2013-04-29 14:00:00,None,272,87,3,10,2,295.99,0.0,1,Clear,sky is clear,5245
2013-04-29 15:00:00,None,185,87,5,20,5,298.04,0.0,1,Clear,sky is clear,5654
2013-04-29 16:00:00,None,116,87,4,10,2,299.19,0.0,1,Clear,sky is clear,6271
2013-04-29 17:00:00,None,95,87,3,50,6,299.4,0.0,40,Clouds,scattered clouds,5956
2013-04-29 18:00:00,None,236,81,4,20,7,298.66,0.0,40,Clouds,scattered clouds,4489
2013-04-29 19:00:00,None,91,100,3,30,5,296.55,0.0,75,Clouds,broken clouds,3340
2013-04-29 20:00:00,None,250,93,3,20,5,294.06,0.0,1,Clear,sky is clear,2883
2013-04-29 21:00:00,None,11,93,4,10,1,293.17,0.0,40,Clouds,scattered clouds,2728
2013-04-29 22:00:00,None,260,100,3,20,2,289.77,0.0,90,Rain,light rain,1848
2013-04-29 23:00:00,None,51,100,3,10,4,287.99,0.0,90,Rain,light rain,954
2013-04-30 00:00:00,None,90,93,4,30,4,286.81,0.0,1,Clear,sky is clear,563
2013-04-30 01:00:00,None,271,93,3,360,2,285.89,0.0,40,Clouds,scattered clouds,336
2013-04-30 02:00:00,None,206,100,3,20,3,285.43,0.0,75,Clouds,broken clouds,275
2013-04-30 03:00:00,None,257,93,3,20,3,285.22,0.0,1,Clear,sky is clear,328
2013-04-30 04:00:00,None,45,93,2,30,2,284.3,0.0,1,Mist,mist,764
2013-04-30 05:00:00,None,112,93,3,20,8,283.29,0.0,1,Mist,mist,2679
2013-04-30 06:00:00,None,107,93,4,10,4,281.83,0.0,40,Clouds,scattered clouds,6032
2013-04-30 07:00:00,None,154,87,5,10,5,281.85,0.0,1,Clear,sky is clear,7217
2013-04-30 08:00:00,None,291,93,5,20,5,282.3,0.0,1,Clear,sky is clear,6401
2013-04-30 09:00:00,None,136,93,5,10,4,283.79,0.0,1,Clear,sky is clear,5329
2013-04-30 10:00:00,None,292,87,5,20,6,286.43,0.0,40,Clouds,scattered clouds,4541
2013-04-30 11:00:00,None,76,81,4,360,3,287.63,0.0,1,Clear,sky is clear,4780
2013-04-30 12:00:00,None,156,87,4,360,5,289.88,0.0,1,Clear,sky is clear,5082
2013-04-30 13:00:00,None,90,81,5,20,6,293.0,0.0,20,Clouds,few clouds,5005
2013-04-30 14:00:00,None,262,81,6,20,1,293.66,0.0,1,Clear,sky is clear,5399
2013-04-30 15:00:00,None,251,81,7,10,4,294.95,0.0,1,Clear,sky is clear,6065
2013-04-30 16:00:00,None,74,81,7,20,4,295.68,0.0,1,Clear,sky is clear,6725
2013-04-30 17:00:00,None,80,81,9,20,7,296.04,0.0,1,Clear,sky is clear,6220
2013-04-30 18:00:00,None,45,93,5,20,4,295.83,0.0,1,Clear,sky is clear,4533
2013-04-30 19:00:00,None,76,87,4,10,7,295.67,0.0,1,Clear,sky is clear,3337
2013-04-30 20:00:00,None,92,76,4,10,5,294.5,0.0,40,Clouds,scattered clouds,2932
2013-04-30 21:00:00,None,179,76,3,20,3,292.8,0.0,1,Clear,sky is clear,2699
2013-04-30 22:00:00,None,76,87,3,360,5,290.96,0.0,75,Clouds,broken clouds,1809
2013-04-30 23:00:00,None,107,87,4,10,5,291.1,0.0,1,Clear,sky is clear,1024
2013-05-01 00:00:00,None,259,81,5,10,6,290.62,0.0,1,Clear,sky is clear,529
2013-05-01 02:00:00,None,217,87,4,20,3,290.32,0.0,1,Clear,sky is clear,283
2013-05-01 03:00:00,None,72,81,3,360,7,290.18,0.0,1,Clear,sky is clear,341
2013-05-01 04:00:00,None,87,75,4,10,5,290.18,0.0,1,Thunderstorm,proximity thunderstorm,746
2013-05-01 05:00:00,None,39,75,5,10,4,290.12,0.0,40,Thunderstorm,proximity thunderstorm,2561
2013-05-01 06:00:00,None,260,65,6,20,9,290.17,0.0,1,Clear,sky is clear,5169
2013-05-01 07:00:00,None,124,61,5,30,6,291.15,0.0,1,Clear,sky is clear,6017
2013-05-01 08:00:00,None,228,53,3,10,1,292.04,0.0,1,Clear,sky is clear,5860
2013-05-01 09:00:00,None,163,50,4,20,7,293.5,0.0,1,Clear,sky is clear,5208
2013-05-01 10:00:00,None,230,50,5,30,8,293.32,0.0,1,Clear,sky is clear,4493
2013-05-01 11:00:00,None,32,43,5,20,8,292.48,0.0,90,Clouds,overcast clouds,4770
2013-05-01 12:00:00,None,223,33,4,60,3,291.25,0.0,90,Clouds,overcast clouds,4975
2013-05-01 13:00:00,None,157,31,3,350,1,291.38,0.0,90,Clouds,overcast clouds,4923
2013-05-01 14:00:00,None,217,31,5,10,4,291.71,0.0,40,Clouds,scattered clouds,5331
2013-05-01 15:00:00,None,168,31,6,60,8,292.33,0.0,40,Clouds,scattered clouds,5599
2013-05-01 16:00:00,None,176,31,4,40,9,292.22,0.0,1,Clear,sky is clear,6421
2013-05-01 17:00:00,None,72,29,3,40,2,292.24,0.0,90,Clouds,overcast clouds,6312
2013-05-01 18:00:00,None,285,29,3,50,8,292.43,0.0,75,Clouds,broken clouds,4541
2013-05-01 19:00:00,None,32,41,1,20,7,291.61,0.0,1,Clear,sky is clear,3211
2013-05-01 20:00:00,None,233,53,2,50,8,290.47,0.0,40,Clouds,scattered clouds,2761
2013-05-01 21:00:00,None,210,46,2,110,5,288.47,0.0,75,Clouds,broken clouds,2498
2013-05-01 22:00:00,None,292,43,2,90,1,288.14,0.0,75,Clouds,broken clouds,1582
2013-05-01 23:00:00,None,224,49,2,110,2,287.27,0.0,90,Clouds,overcast clouds,1080
2013-05-02 00:00:00,None,274,61,0,0,8,286.85,0.0,75,Clouds,broken clouds,544
2013-05-02 01:00:00,None,238,65,2,90,9,285.64,0.0,90,Clouds,overcast clouds,341
2013-05-02 02:00:00,None,236,75,0,0,6,284.88,0.0,75,Clouds,broken clouds,268
2013-05-02 03:00:00,None,286,80,0,0,1,283.92,0.0,75,Clouds,broken clouds,304
2013-05-02 04:00:00,None,224,93,0,0,7,281.64,0.0,90,Rain,moderate rain,708
2013-05-02 05:00:00,None,166,61,2,90,3,281.09,0.0,90,Rain,moderate rain,2575
2013-05-02 06:00:00,None,22,53,3,130,5,279.67,0.0,90,Rain,light rain,5596
2013-05-02 07:00:00,None,112,46,3,140,6,278.73,0.0,90,Rain,moderate rain,6818
